chapter,paragraph,sentence,entities
15,7,111,['Shadowthrone Ammanas']
15,7,117,['Doan']
15,7,118,['Shadowthrone Ammanas']
15,7,125,['Anomander Rake']
15,7,128,['Tattersail']
15,7,132,['Mother Dark']
15,7,133,['Laseen']
15,7,135,['Shadowthrone Ammanas']
15,7,137,['Shadowthrone Ammanas']
15,7,146,['Anomander Rake']
15,7,147,"['Oponn', 'Shadowthrone Ammanas']"
15,7,148,['Oponn']
15,7,150,['Ganoes Stabro Paran']
15,7,151,['Shadowthrone Ammanas']
15,7,155,['Shadowthrone Ammanas']
15,7,161,['Ganoes Stabro Paran']
15,7,163,['Anomander Rake']
15,7,167,['Oponn']
15,7,170,"['Oponn', 'Ganoes Stabro Paran']"
15,7,171,['Oponn']
15,7,172,['Oponn']
15,7,173,['Ganoes Stabro Paran']
15,7,177,['Ganoes Stabro Paran']
15,7,179,['Oponn']
15,7,184,['Caladan Brood']
15,7,185,['Oponn']
15,7,191,['Ganoes Stabro Paran']
15,7,193,['Oponn']
15,7,194,['Ganoes Stabro Paran']
15,7,196,['Crone']
15,7,197,['Ganoes Stabro Paran']
15,7,206,['Ganoes Stabro Paran']
15,8,0,['Ganoes Stabro Paran']
15,8,4,['Hairlock']
15,8,5,['Lorn']
15,8,8,['Oponn']
15,8,19,['Ganoes Stabro Paran']
15,8,24,['Ganoes Stabro Paran']
15,8,31,['Ganoes Stabro Paran']
15,8,35,['Ganoes Stabro Paran']
15,8,39,['Ganoes Stabro Paran']
15,8,46,['Ganoes Stabro Paran']
15,8,51,['Ganoes Stabro Paran']
15,8,60,['Ganoes Stabro Paran']
15,8,66,['Ganoes Stabro Paran']
15,8,71,['Ganoes Stabro Paran']
15,8,72,['Anomander Rake']
15,8,84,['Ganoes Stabro Paran']
15,8,92,['Ganoes Stabro Paran']
15,8,100,['Ganoes Stabro Paran']
15,8,116,['Ganoes Stabro Paran']
15,8,120,['Ganoes Stabro Paran']
15,8,126,['Ganoes Stabro Paran']
15,8,134,['Ganoes Stabro Paran']
15,8,139,['Ganoes Stabro Paran']
15,8,141,['Ganoes Stabro Paran']
15,8,148,['Ganoes Stabro Paran']
15,8,152,['Anomander Rake']
15,8,155,['Ganoes Stabro Paran']
15,8,162,['Ganoes Stabro Paran']
15,8,166,['Ganoes Stabro Paran']
15,8,171,['Ganoes Stabro Paran']
15,8,174,['Ganoes Stabro Paran']
15,8,176,['Ganoes Stabro Paran']
15,8,182,['Ganoes Stabro Paran']
15,8,187,['Ganoes Stabro Paran']
15,8,193,['Ganoes Stabro Paran']
15,8,197,['Ganoes Stabro Paran']
15,8,201,['Ganoes Stabro Paran']
15,8,217,['Ganoes Stabro Paran']
15,8,222,['Ganoes Stabro Paran']
15,8,225,['Ganoes Stabro Paran']
15,8,228,['Ganoes Stabro Paran']
15,8,231,['Ganoes Stabro Paran']
15,8,238,['Oponn']
15,8,247,['Ganoes Stabro Paran']
15,9,0,"['Coll', 'Crokus Younghand']"
15,9,5,['Crokus Younghand']
15,9,6,"['Murillio', 'Kruppe']"
15,9,10,['Coll']
15,9,12,"['Crokus Younghand', 'Kruppe']"
15,9,15,['Crokus Younghand']
15,9,22,"['Coll', 'Coll']"
15,9,25,['Crokus Younghand']
15,9,31,['Crokus Younghand']
15,9,32,['Coll']
15,9,36,"['Chert', 'Crokus Younghand']"
15,9,38,['Coll']
15,9,41,['Crokus Younghand']
15,9,44,['Coll']
15,9,47,['Crokus Younghand']
15,9,49,['Coll']
15,9,51,['Crokus Younghand']
15,9,54,['Crokus Younghand']
15,9,57,['Crokus Younghand']
15,9,58,['Crokus Younghand']
15,9,62,['Coll']
15,9,69,['Coll']
15,9,74,['Coll']
15,9,79,"['Pannion Seer', 'Pannion Seer']"
15,9,87,"['Coll', 'Crokus Younghand']"
15,9,91,['Mammot']
15,9,92,['Crokus Younghand']
15,9,94,['Coll']
15,9,95,"['Murillio', 'Kruppe']"
15,9,97,['Coll']
15,9,98,['Crokus Younghand']
15,9,99,"['Murillio', 'Coll']"
15,9,104,['Crokus Younghand']
15,9,110,['Crokus Younghand']
15,9,116,"['Kruppe', 'Murillio']"
15,9,118,['Crokus Younghand']
15,9,120,['Coll']
16,0,0,['Lorn']
16,0,6,['Lorn']
16,0,35,['Lorn']
16,0,44,['Lorn']
16,0,59,['Lorn']
16,0,71,['Lorn']
16,0,78,['Lorn']
16,0,84,['Lorn']
16,0,91,['Lorn']
16,0,103,['Lorn']
16,0,112,['Lorn']
16,1,0,['Crokus Younghand']
16,1,5,['Coll']
16,1,6,['Crokus Younghand']
16,1,9,['Crokus Younghand']
16,1,17,['Crokus Younghand']
16,1,31,['Crokus Younghand']
16,1,43,['Crokus Younghand']
16,1,47,['Crokus Younghand']
16,1,65,['Crokus Younghand']
16,1,77,['Crokus Younghand']
16,1,87,['Crokus Younghand']
16,1,94,['Crokus Younghand']
16,1,98,['Crokus Younghand']
16,1,100,['Crokus Younghand']
16,1,106,['Apsalar']
16,1,109,['Crokus Younghand']
16,1,115,['Apsalar']
16,1,117,['Crokus Younghand']
16,1,130,['Crokus Younghand']
16,1,136,['Crokus Younghand']
16,1,141,['Crokus Younghand']
16,1,145,['Crokus Younghand']
16,2,0,"['Kruppe', 'Murillio']"
16,2,5,['Kruppe']
16,2,7,['Baruk']
16,2,8,['Murillio']
16,2,11,['Mammot']
16,2,13,"['Baruk', 'Crokus Younghand']"
16,2,14,['Kruppe']
16,2,15,['Kruppe']
16,2,17,['Kruppe']
16,2,18,"['Oponn', 'Crokus Younghand']"
16,2,19,['Baruk']
16,2,20,['Murillio']
16,2,23,['Kruppe']
16,2,24,"['Rallick Nom', 'Kruppe']"
16,2,26,['Kruppe']
16,2,27,['Kruppe']
16,2,28,"['Murillio', 'Rallick Nom', 'Kruppe']"
16,2,29,['Murillio']
16,2,31,['Kruppe']
16,2,32,['Murillio']
16,2,33,['Kruppe']
16,2,34,['Baruk']
16,2,37,['Kruppe']
16,2,40,['Murillio']
16,2,42,['Coll']
16,2,43,"['Kruppe', 'Kruppe']"
16,2,44,['Murillio']
16,2,50,['Kruppe']
16,2,55,"['Kruppe', 'Murillio']"
16,2,57,"['Kruppe', 'Baruk']"
16,2,67,['Kruppe']
16,2,68,"['Murillio', 'Kruppe', 'Kruppe']"
16,2,70,['Kruppe']
16,2,72,['Kruppe']
16,2,75,['Coll']
16,2,76,"['Kruppe', 'Murillio']"
16,2,80,['Kruppe']
16,2,81,"['Coll', 'Kruppe']"
16,2,82,['Murillio']
16,2,83,"['Hood', 'Kruppe']"
16,2,84,['Crokus Younghand']
16,2,85,['Coll']
16,2,87,['Oponn']
16,2,88,['Crokus Younghand']
16,2,92,['Kruppe']
16,2,93,"['Murillio', 'Kruppe']"
16,2,98,['Kruppe']
16,2,99,['Murillio']
16,2,102,['Crokus Younghand']
16,2,104,"['Mammot', 'Kruppe']"
16,2,105,"['Murillio', 'Kruppe']"
16,3,0,"['Ganoes Stabro Paran', 'Anomander Rake']"
16,3,5,"['Oponn', 'Ganoes Stabro Paran', 'Anomander Rake']"
16,3,12,['Whiskeyjack']
16,3,22,['Ganoes Stabro Paran']
16,3,23,"['Laseen', 'Lorn']"
16,3,24,['Ganoes Stabro Paran']
16,3,26,['Laseen']
16,3,29,['Lorn']
16,3,31,['Ganoes Stabro Paran']
16,3,49,['Ganoes Stabro Paran']
16,4,0,['Ganoes Stabro Paran']
16,4,2,['Ganoes Stabro Paran']
16,4,5,['Ganoes Stabro Paran']
16,4,8,['Ganoes Stabro Paran']
16,4,10,['Ganoes Stabro Paran']
16,4,14,['Ganoes Stabro Paran']
16,4,16,['Caladan Brood']
16,4,19,['Ganoes Stabro Paran']
16,4,22,['Ganoes Stabro Paran']
16,4,23,['Ganoes Stabro Paran']
16,4,29,"['Ganoes Stabro Paran', 'Ganoes Stabro Paran']"
16,4,31,['Ganoes Stabro Paran']
16,4,33,['Ganoes Stabro Paran']
16,4,38,['Ganoes Stabro Paran']
16,4,42,['Ganoes Stabro Paran']
16,4,45,['Ganoes Stabro Paran']
16,4,49,['Ganoes Stabro Paran']
16,4,53,['Ganoes Stabro Paran']
16,4,56,['Ganoes Stabro Paran']
16,4,59,['Ganoes Stabro Paran']
16,4,67,['Ganoes Stabro Paran']
16,4,74,['Ganoes Stabro Paran']
16,4,75,['Ganoes Stabro Paran']
16,4,84,['Ganoes Stabro Paran']
16,4,89,['Ganoes Stabro Paran']
16,4,91,['Ganoes Stabro Paran']
16,4,102,['Ganoes Stabro Paran']
16,4,109,['Ganoes Stabro Paran']
16,4,129,['Ganoes Stabro Paran']
16,4,140,['Ganoes Stabro Paran']
16,4,144,['Tattersail']
16,5,3,['Ganoes Stabro Paran']
16,5,5,['Tattersail']
16,5,6,"['Bellurdan', 'Tattersail']"
16,5,15,['Caladan Brood']
16,5,16,['Dujek Onearm']
16,6,3,['Ganoes Stabro Paran']
16,6,8,['Ganoes Stabro Paran']
16,6,13,['Ganoes Stabro Paran']
16,6,23,['Ganoes Stabro Paran']
16,6,27,['Coll']
16,6,33,['Ganoes Stabro Paran']
16,6,36,['Coll']
16,6,43,['Ganoes Stabro Paran']
16,6,52,"['Ganoes Stabro Paran', 'Coll']"
16,6,53,['Ganoes Stabro Paran']
16,6,55,['Coll']
16,6,59,['Ganoes Stabro Paran']
16,6,70,['Ganoes Stabro Paran']
16,6,77,['Ganoes Stabro Paran']
16,6,81,['Ganoes Stabro Paran']
16,6,83,['Coll']
16,6,86,['Ganoes Stabro Paran']
16,6,91,['Ganoes Stabro Paran']
16,6,94,['Coll']
16,6,99,['Coll']
16,6,117,['Ganoes Stabro Paran']
16,6,118,['Coll']
16,6,119,['Ganoes Stabro Paran']
16,6,128,['Ganoes Stabro Paran']
16,6,133,['Ganoes Stabro Paran']
16,6,138,['Coll']
16,6,145,['Coll']
16,6,146,['Coll']
16,6,150,['Coll']
16,6,151,['Ganoes Stabro Paran']
16,6,155,['Coll']
16,6,159,['Ganoes Stabro Paran']
16,6,160,['Coll']
16,6,162,['Ganoes Stabro Paran']
16,6,166,['Ganoes Stabro Paran']
16,6,168,['Ganoes Stabro Paran']
17,0,0,['Rallick Nom']
17,0,2,['Meese']
17,0,5,['Rallick Nom']
17,0,8,['Meese']
17,0,12,['Rallick Nom']
17,0,15,['Meese']
17,0,17,['Rallick Nom']
17,0,22,['Meese']
17,0,24,['Kruppe']
17,0,27,['Rallick Nom']
17,0,29,['Meese']
17,0,30,['Irilta']
17,0,31,"['Rallick Nom', 'Rallick Nom']"
17,0,34,['Kruppe']
17,0,36,['Rallick Nom']
17,0,39,['Rallick Nom']
17,0,40,['Rallick Nom']
17,0,42,['Rallick Nom']
17,0,53,['Eel']
17,0,56,['Rallick Nom']
17,0,57,['Murillio']
17,0,61,['Eel']
17,0,66,['Eel']
17,0,69,['Eel']
17,0,70,['Turban Orr']
17,0,71,['Turban Orr']
17,0,72,['Rallick Nom']
17,0,75,['Rallick Nom']
17,0,78,['Coll']
17,0,80,['Ocelot']
17,0,82,"['Eel', 'Rallick Nom']"
17,0,86,['Rallick Nom']
17,0,89,['Sulty']
17,0,91,"['Irilta', 'Meese']"
17,0,93,['Irilta']
17,0,97,['Meese']
17,0,98,['Meese']
17,0,100,"['Kruppe', 'Rallick Nom']"
17,0,104,['Rallick Nom']
17,0,108,['Meese']
17,0,109,['Rallick Nom']
17,1,1,['Baruk']
17,1,5,['Anomander Rake']
17,1,6,['Baruk']
17,1,9,['Baruk']
17,1,11,['Oponn']
17,1,12,['Baruk']
17,1,13,['Oponn']
17,1,16,['Baruk']
17,1,23,['Baruk']
17,1,28,['Laseen']
17,1,31,['Baruk']
17,1,37,['Baruk']
17,1,38,['Laseen']
17,1,43,['Laseen']
17,1,45,['Baruk']
17,1,50,['Baruk']
17,1,55,['Baruk']
17,1,56,"['Anomander Rake', 'Caladan Brood']"
17,1,60,['Baruk']
17,1,63,['Baruk']
17,1,69,['Baruk']
17,1,84,['Baruk']
17,1,93,['Baruk']
17,1,96,['Baruk']
17,1,101,['Anomander Rake']
17,1,105,['Caladan Brood']
17,1,107,['Baruk']
17,1,111,['Anomander Rake']
17,1,122,['Baruk']
17,1,125,['Baruk']
17,1,129,['Baruk']
17,1,132,['Laseen']
17,1,134,['Anomander Rake']
17,1,138,['Baruk']
17,1,140,['Vorcan']
17,1,142,"['Baruk', 'Oponn']"
17,1,144,['Oponn']
17,1,146,['Oponn']
17,1,149,['Baruk']
17,1,156,['Baruk']
17,1,161,['Baruk']
17,1,168,['Baruk']
17,1,169,['Anomander Rake']
17,1,177,['Baruk']
17,1,179,['Mammot']
17,1,183,['Baruk']
17,1,185,['Mammot']
17,1,188,['Baruk']
17,1,192,['Mammot']
17,1,195,['Anomander Rake']
17,1,207,['Baruk']
17,1,211,"['Mammot', ""D'rek""]"
17,1,212,"['Baruk', 'Baruk', 'Mammot']"
17,1,213,['Dessembrae']
17,2,5,['Circle Breaker']
17,2,12,['Circle Breaker']
17,2,16,['Eel']
17,3,0,"['Meese', 'Irilta']"
17,3,5,['Irilta']
17,3,7,['Meese']
17,3,8,['Circle Breaker']
17,3,10,['Meese']
17,3,13,['Meese']
17,4,0,['Sorry']
17,4,2,['Crokus Younghand']
17,4,3,['Crokus Younghand']
17,4,6,"['Crokus Younghand', 'Mammot']"
17,4,7,"['Moby', 'Mammot']"
17,4,8,"['Crokus Younghand', 'Apsalar']"
17,4,12,['Apsalar']
17,4,14,['Moby']
17,4,20,['Rallick Nom']
17,4,22,['Crokus Younghand']
17,4,23,['Apsalar']
17,4,25,['Crokus Younghand']
17,4,28,['Moby']
17,4,33,['Crokus Younghand']
17,4,36,['Crokus Younghand']
17,4,39,['Crokus Younghand']
17,4,40,['Meese']
17,4,43,['Apsalar']
17,4,44,['Crokus Younghand']
17,4,48,"['Apsalar', 'Meese']"
17,4,49,['Crokus Younghand']
17,4,52,"['Meese', 'Crokus Younghand']"
17,4,54,"['Meese', 'Crokus Younghand']"
17,4,57,"[""Challice D'Arle"", ""Estraysian D'Arle""]"
17,4,62,['Crokus Younghand']
17,4,63,['Apsalar']
17,4,67,['Mammot']
17,4,68,['Meese']
17,4,70,"['Crokus Younghand', 'Irilta']"
17,4,73,"['Meese', 'Apsalar', ""Challice D'Arle""]"
17,4,74,['Meese']
17,4,75,"[""Challice D'Arle""]"
17,4,76,['Crokus Younghand']
17,4,82,['Meese']
17,4,86,['Apsalar']
17,4,87,['Apsalar']
17,4,88,['Meese']
17,4,89,"['Crokus Younghand', 'Apsalar']"
17,4,91,['Meese']
17,4,93,"['Meese', 'Crokus Younghand']"
17,5,2,['Serrat']
17,5,3,['Anomander Rake']
17,5,4,['Oponn']
17,5,5,['Oponn']
17,5,8,['Oponn']
17,5,9,['Serrat']
17,5,14,['Serrat']
17,6,0,['Murillio']
17,6,1,['Mammot']
17,6,2,['Kruppe']
17,6,4,['Kruppe']
17,6,7,['Kruppe']
17,6,8,['Kruppe']
17,6,9,"['Scurve', 'Kruppe']"
17,6,10,['Murillio']
17,6,12,['Rallick Nom']
17,6,14,['Kruppe']
17,6,17,['Kruppe']
17,6,18,['Baruk']
17,6,19,['Murillio']
17,6,20,['Kruppe']
17,6,23,['Kruppe']
17,6,24,['Baruk']
17,6,30,['Rallick Nom']
17,6,31,['Kruppe']
17,6,32,['Kruppe']
17,6,37,['Kruppe']
17,6,43,['Murillio']
17,6,45,['Baruk']
17,6,46,"['Rallick Nom', 'Kruppe']"
17,6,48,['Kruppe']
17,6,50,['Kruppe']
17,6,52,['Murillio']
17,6,53,"['Murillio', 'Kruppe']"
17,6,57,['Rallick Nom']
17,6,58,['Murillio']
17,6,60,['Circle Breaker']
17,7,0,['Rallick Nom']
17,7,2,['Ocelot']
17,7,3,['Rallick Nom']
17,7,5,['Rallick Nom']
17,7,6,['Baruk']
17,7,7,"['Baruk', 'Rallick Nom']"
17,7,9,['Ocelot']
17,7,14,['Ocelot']
17,7,18,['Ocelot']
17,7,19,['Rallick Nom']
17,7,22,['Coll']
17,7,23,['Rallick Nom']
17,7,24,['Baruk']
17,7,29,"['Baruk', 'Rallick Nom']"
17,7,35,['Rallick Nom']
17,7,37,['Ocelot']
17,7,38,['Rallick Nom']
17,7,44,['Rallick Nom']
17,7,55,['Rallick Nom']
17,7,60,"['Ocelot', ""K'rul""]"
18,0,2,['Kalam']
18,0,6,['Whiskeyjack']
18,0,7,['Quick Ben']
18,0,9,"['Fiddler', 'Hedge']"
18,0,16,['Trotts']
18,0,17,['Mallet']
18,0,18,['Kalam']
18,0,31,"['Fiddler', 'Hedge']"
18,0,41,['Kalam']
18,0,47,"['Sorry', 'Fiddler', 'Quick Ben']"
18,0,48,['Fiddler']
18,0,52,['Shadowthrone Ammanas']
18,0,56,['Whiskeyjack']
18,0,62,['Quick Ben']
18,0,65,['Sorry']
18,0,68,['Kalam']
18,0,69,['Whiskeyjack']
18,0,70,['Quick Ben']
18,0,76,['Mallet']
18,0,77,['Fiddler']
18,0,80,['Fiddler']
18,0,96,"['Hedge', 'Fiddler']"
18,0,101,"['Fiddler', 'Mallet']"
18,0,102,['Mallet']
18,0,117,['Kalam']
18,0,123,['Mallet']
18,1,3,['Ganoes Stabro Paran']
18,1,12,['Coll']
18,1,15,['Ganoes Stabro Paran']
18,1,18,['Coll']
18,1,23,['Coll']
18,1,24,['Coll']
18,1,27,['Ganoes Stabro Paran']
18,2,0,['Rallick Nom']
18,2,5,['Ocelot']
18,2,6,['Rallick Nom']
18,2,7,['Coll']
18,2,13,['Ocelot']
18,3,0,"['Ganoes Stabro Paran', 'Coll']"
18,3,2,['Coll']
18,3,3,['Ganoes Stabro Paran']
18,3,8,['Ganoes Stabro Paran']
18,3,16,"['Ganoes Stabro Paran', 'Coll']"
18,3,20,['Coll']
18,3,22,['Vildron']
18,3,23,['Coll']
18,3,24,['Ganoes Stabro Paran']
18,3,29,['Vildron']
18,3,31,['Ganoes Stabro Paran']
18,3,37,['Ganoes Stabro Paran']
18,4,0,['Rallick Nom']
18,4,3,['Ocelot']
18,4,5,['Ocelot']
18,4,6,['Rallick Nom']
18,4,8,"['Ocelot', 'Rallick Nom']"
18,4,11,['Rallick Nom']
18,4,13,['Rallick Nom']
18,4,16,['Baruk']
18,4,18,['Ocelot']
18,4,19,['Rallick Nom']
18,4,21,"['Rallick Nom', 'Ocelot']"
18,4,23,['Rallick Nom']
18,4,24,['Ocelot']
18,4,26,['Ocelot']
18,4,28,"['Ocelot', 'Rallick Nom']"
18,4,29,['Rallick Nom']
18,4,30,['Rallick Nom']
18,4,31,"['Ocelot', 'Rallick Nom']"
18,4,33,['Rallick Nom']
18,4,34,['Ocelot']
18,4,36,"['Ocelot', 'Rallick Nom']"
18,4,37,['Rallick Nom']
18,4,39,['Ocelot']
18,4,40,"['Rallick Nom', 'Ocelot']"
18,4,43,"['Rallick Nom', 'Ocelot']"
18,4,44,['Rallick Nom']
18,4,48,['Ocelot']
18,5,0,['Ganoes Stabro Paran']
18,5,1,['Vildron']
18,5,5,['Ganoes Stabro Paran']
18,5,9,['Ganoes Stabro Paran']
18,5,10,['Coll']
18,6,0,['Serrat']
18,6,10,['Serrat']
18,6,16,['Oponn']
18,6,21,['Serrat']
18,7,4,['Meese']
18,7,7,['Irilta']
18,7,10,['Eel']
18,7,11,['Meese']
18,7,13,['Meese']
18,7,16,['Irilta']
18,7,17,['Meese']
18,7,19,['Meese']
18,7,22,['Irilta']
18,7,25,['Coll']
18,7,27,['Kruppe']
18,7,30,"['Meese', 'Crokus Younghand']"
18,7,33,['Irilta']
18,7,35,['Coll']
18,7,38,['Meese']
18,7,39,['Irilta']
18,7,43,['Eel']
18,7,46,['Meese']
18,7,47,['Crokus Younghand']
18,7,49,"['Irilta', 'Crokus Younghand']"
18,7,54,['Irilta']
18,7,58,['Meese']
18,7,59,['Eel']
18,7,64,['Irilta']
18,8,0,['Ganoes Stabro Paran']
18,8,3,['Tattersail']
18,8,5,['Coll']
18,8,10,['Ganoes Stabro Paran']
18,8,13,['Scurve']
18,8,19,['Ganoes Stabro Paran']
18,8,20,['Anomander Rake']
18,8,23,['Oponn']
18,8,36,['Ganoes Stabro Paran']
18,8,38,['Oponn']
18,9,0,['Kalam']
18,9,5,['Kalam']
18,9,13,['Kalam']
18,9,21,['Kalam']
18,9,23,['Kalam']
18,9,27,['Ganoes Stabro Paran']
18,9,28,['Kalam']
18,9,35,['Kalam']
18,9,36,['Kalam']
18,9,37,"['Ganoes Stabro Paran', 'Kalam']"
18,9,42,['Ganoes Stabro Paran']
18,9,50,['Kalam']
18,10,0,['Ganoes Stabro Paran']
18,10,7,['Scurve']
18,10,8,['Ganoes Stabro Paran']
18,10,15,['Sulty']
18,10,22,['Ganoes Stabro Paran']
18,10,26,['Ganoes Stabro Paran']
18,10,30,['Sulty']
18,10,36,['Coll']
18,10,38,['Ganoes Stabro Paran']
18,10,43,['Ganoes Stabro Paran']
18,10,45,['Kalam']
18,10,46,['Coll']
18,10,48,['Ganoes Stabro Paran']
18,10,49,['Mallet']
18,10,53,['Mallet']
18,10,60,['Coll']
18,10,61,['Mallet']
18,10,68,['Ganoes Stabro Paran']
18,10,69,['Ganoes Stabro Paran']
18,10,70,['Mallet']
18,10,75,['Ganoes Stabro Paran']
18,10,78,['Whiskeyjack']
18,10,80,"['Ganoes Stabro Paran', 'Kalam']"
18,10,85,['Tattersail']
18,10,86,['Ganoes Stabro Paran']
18,10,89,['Tayschrenn']
18,10,92,['Kalam']
18,10,93,['Oponn']
18,10,94,['Ganoes Stabro Paran']
18,10,95,['Oponn']
18,10,106,['Kalam']
18,10,123,['Ganoes Stabro Paran']
18,10,124,['Whiskeyjack']
18,10,125,['Ganoes Stabro Paran']
18,10,129,['Dujek Onearm']
18,10,131,['Tayschrenn']
18,10,132,"['Bellurdan', 'Tattersail']"
18,10,135,['Oponn']
18,10,138,['Hairlock']
18,10,139,['Whiskeyjack']
18,10,143,['Laseen']
18,10,144,['Whiskeyjack']
18,10,145,"['Mallet', 'Kalam']"
18,10,147,['Ganoes Stabro Paran']
18,10,154,['Tayschrenn']
18,10,155,['Ganoes Stabro Paran']
18,10,157,['Oponn']
18,10,161,['Dujek Onearm']
18,10,162,['Ganoes Stabro Paran']
18,10,164,['Hairlock']
18,10,166,['Dujek Onearm']
18,10,170,['Whiskeyjack']
18,10,174,['Ganoes Stabro Paran']
18,10,176,['Ganoes Stabro Paran']
18,10,177,"['Ganoes Stabro Paran', 'Whiskeyjack']"
18,10,183,"['Tayschrenn', 'Tattersail']"
18,10,186,['Tayschrenn']
18,10,187,['Whiskeyjack']
18,10,188,['Tattersail']
18,10,196,['Laseen']
18,10,198,['Dujek Onearm']
18,10,210,['Lorn']
18,10,215,['Ganoes Stabro Paran']
18,10,218,['Dujek Onearm']
18,10,219,['Ganoes Stabro Paran']
18,10,221,['Dujek Onearm']
18,10,222,['Whiskeyjack']
18,10,225,['Kalam']
18,10,227,"['Fiddler', 'Dujek Onearm']"
18,10,229,['Whiskeyjack']
18,10,231,['Dujek Onearm']
18,10,234,['Ganoes Stabro Paran']
18,10,235,['Lorn']
18,10,238,['Lorn']
18,10,244,['Ganoes Stabro Paran']
18,10,247,"['Mallet', 'Ganoes Stabro Paran']"
18,10,248,['Ganoes Stabro Paran']
18,10,253,['Sorry']
18,10,254,['Kalam']
18,10,257,['Shadowthrone Ammanas']
18,11,10,['Lorn']
18,11,46,['Lorn']
19,0,0,"['Meese', 'Crokus Younghand']"
19,0,3,['Apsalar']
19,0,4,['Meese']
19,0,6,['Irilta']
19,0,8,['Crokus Younghand']
19,0,10,['Meese']
19,0,13,['Crokus Younghand']
19,0,15,['Meese']
19,0,17,['Meese']
19,0,19,"['Meese', 'Chert']"
19,0,22,['Crokus Younghand']
19,0,26,['Meese']
19,0,28,['Irilta']
19,0,29,"['Crokus Younghand', 'Meese']"
19,0,32,['Crokus Younghand']
19,0,48,['Crokus Younghand']
19,0,52,['Apsalar']
19,0,56,"[""Challice D'Arle""]"
19,0,60,['Crokus Younghand']
19,1,1,['Serrat']
19,1,7,['Serrat']
19,1,15,['Serrat']
19,2,1,['Crokus Younghand']
19,2,4,['Crokus Younghand']
19,3,1,"['Rallick Nom', 'Ocelot']"
19,3,2,['Coll']
19,3,3,"['Rallick Nom', 'Ocelot']"
19,3,6,"['Coll', 'Rallick Nom']"
19,3,8,['Turban Orr']
19,3,11,['Circle Breaker']
19,3,12,['Eel']
19,3,19,['Rallick Nom']
19,3,24,"['Murillio', 'Rallick Nom']"
19,3,26,['Rallick Nom']
19,3,27,"['Coll', 'Murillio']"
19,3,30,['Rallick Nom']
19,3,32,['Ocelot']
19,3,35,['Murillio']
19,3,39,['Rallick Nom']
19,3,40,['Turban Orr']
19,3,42,['Murillio']
19,3,48,"['Rallick Nom', 'Ocelot']"
19,3,54,['Rallick Nom']
19,3,56,['Baruk']
19,3,58,"['Ocelot', 'Rallick Nom', 'Murillio']"
19,3,60,['Rallick Nom']
19,3,61,"['Murillio', 'Rallick Nom']"
19,3,64,['Rallick Nom']
19,3,68,['Eel']
19,3,69,['Eel']
19,4,0,['Kruppe']
19,4,1,"['Kruppe', 'Baruk']"
19,4,4,['Kruppe']
19,4,6,"['Kruppe', 'Kruppe']"
19,4,7,"['Baruk', 'Kruppe']"
19,4,9,['Kruppe']
19,4,10,['Baruk']
19,4,11,"['Eel', 'Circle Breaker']"
19,4,12,['Kruppe']
19,4,13,['Circle Breaker']
19,4,15,['Baruk']
19,4,17,['Eel']
19,4,18,['Eel']
19,4,20,['Kruppe']
19,4,22,"['Kruppe', 'Baruk']"
19,4,23,"['Baruk', 'Kruppe']"
19,4,25,['Kruppe']
19,4,27,['Circle Breaker']
19,4,29,['Kruppe']
19,4,30,['Kruppe']
19,4,32,['Baruk']
19,5,1,['Mallet']
19,5,2,['Ganoes Stabro Paran']
19,5,3,['Whiskeyjack']
19,5,4,['Whiskeyjack']
19,5,12,['Whiskeyjack']
19,5,17,['Ganoes Stabro Paran']
19,5,18,['Dujek Onearm']
19,5,25,"['Tayschrenn', 'Dujek Onearm']"
19,5,27,['Kalam']
19,5,28,['Ganoes Stabro Paran']
19,5,37,"['Mallet', 'Kalam']"
19,5,39,['Ganoes Stabro Paran']
19,5,40,['Ganoes Stabro Paran']
19,5,53,['Ganoes Stabro Paran']
19,5,54,['Kalam']
19,5,56,['Pannion Seer']
19,5,59,['Kalam']
19,5,64,['Ganoes Stabro Paran']
19,5,67,"['Ganoes Stabro Paran', 'Kalam']"
19,6,10,['Lorn']
19,6,11,"[""Onos T'oolan""]"
19,6,16,['Oponn']
19,6,17,['Sorry']
19,6,18,['Ganoes Stabro Paran']
19,6,27,['Sorry']
19,7,4,['Apsalar']
19,7,11,['Crokus Younghand']
19,7,12,"[""K'rul""]"
19,7,20,['Crokus Younghand']
19,7,21,['Apsalar']
19,7,24,"['Crokus Younghand', 'Crokus Younghand']"
19,7,31,['Apsalar']
19,7,35,['Crokus Younghand']
19,7,39,['Crokus Younghand']
19,7,44,['Apsalar']
19,7,46,['Crokus Younghand']
19,7,55,"['Kruppe', 'Murillio']"
19,7,56,['Crokus Younghand']
19,7,60,['Crokus Younghand']
19,7,67,['Apsalar']
19,7,71,['Grallin']
19,7,73,['Grallin']
19,7,75,['Grallin']
19,7,78,['Crokus Younghand']
20,0,0,['Rallick Nom']
20,0,1,['Baruk']
20,0,2,['Rallick Nom']
20,0,3,"['Lady Orr', 'Turban Orr']"
20,0,4,['Murillio']
20,0,13,['Mammot']
20,0,14,['Icarium']
20,0,15,"['Mammot', 'Icarium']"
20,0,16,['Mammot']
20,0,17,['Murillio']
20,0,28,['Murillio']
20,0,31,['Kruppe']
20,0,34,['Murillio']
20,0,36,"['Murillio', 'Kruppe']"
